     Index       y_measurement           y_fitting        descriptor_1        descriptor_2
      6626   -0.9777000000E-01   -0.1289389527E-01   -0.4937680207E+02   -0.1734712686E+02
      6627   -0.1040000000E-01   -0.1996085980E-01   -0.6837894740E+02   -0.2911379572E+02
      6628   -0.5003000000E-01   -0.4151232145E-01   -0.6111468412E+02   -0.3513289613E+02
      6629   -0.2248000000E-01   -0.2699121387E-01   -0.6434815304E+02   -0.3031659523E+02
      6630   -0.7195000000E-01   -0.8317559554E-01   -0.5706422091E+02   -0.5134524900E+02
      6631   -0.1076000000E-01   -0.1991678454E-01   -0.6829858761E+02   -0.2905788152E+02
      6632   -0.3239000000E-01   -0.3120876479E-01   -0.6279002636E+02   -0.3143198751E+02
      6633   -0.7161000000E-01   -0.7377026778E-01   -0.5972421217E+02   -0.4848477973E+02
      6634   -0.1106000000E-01   -0.1984973866E-01   -0.6821978356E+02   -0.2899271857E+02
      6635   -0.6991000000E-01   -0.6740861994E-01   -0.5964470375E+02   -0.4568964098E+02
      6636   -0.1131000000E-01   -0.1976607886E-01   -0.6814454496E+02   -0.2892198380E+02
      6637   -0.8836000000E-01   -0.5964541902E-01   -0.5332324894E+02   -0.3942820374E+02
      6638   -0.4149000000E-01   -0.3561032639E-01   -0.6184844329E+02   -0.3290952370E+02
      6639   -0.2234000000E-01   -0.2636947605E-01   -0.6436942307E+02   -0.3005671938E+02
      6640   -0.6706000000E-01   -0.5861748490E-01   -0.6096071885E+02   -0.4248003900E+02
      6641   -0.1152000000E-01   -0.1967411113E-01   -0.6807445829E+02   -0.2885000564E+02
      6642   -0.6262000000E-01   -0.5135309260E-01   -0.6122107692E+02   -0.3944906797E+02
      6643   -0.1168000000E-01   -0.1958636306E-01   -0.6800877956E+02   -0.2878187596E+02
      6644   -0.3203000000E-01   -0.3026180799E-01   -0.6292769388E+02   -0.3108438502E+02
      6645   -0.2217000000E-01   -0.2593349942E-01   -0.6435082934E+02   -0.2985914313E+02
      6646   -0.5675000000E-01   -0.4512788222E-01   -0.6138223103E+02   -0.3682330732E+02
      6647   -0.1179000000E-01   -0.1951723823E-01   -0.6794441781E+02   -0.2872242536E+02
      6648   -0.9120000000E-01   -0.3967872027E-01   -0.5420498412E+02   -0.3117344058E+02
      6649   -0.4951000000E-01   -0.3977503939E-01   -0.6121375029E+02   -0.3442489162E+02
      6650   -0.1186000000E-01   -0.1948030186E-01   -0.6787774817E+02   -0.2867587638E+02
      6651   -0.2201000000E-01   -0.2572848981E-01   -0.6427744793E+02   -0.2973663554E+02
      6652   -0.4108000000E-01   -0.3468061048E-01   -0.6187087124E+02   -0.3251662347E+02
      6653   -0.1191000000E-01   -0.1948496852E-01   -0.6780663258E+02   -0.2864533251E+02
      6654   -0.3174000000E-01   -0.2985189695E-01   -0.6290221090E+02   -0.3089495716E+02
      6655   -0.1192000000E-01   -0.1953493204E-01   -0.6773146817E+02   -0.2863257745E+02
      6656   -0.2184000000E-01   -0.2575319263E-01   -0.6416918860E+02   -0.2969777028E+02
      6657   -0.1190000000E-01   -0.1963099427E-01   -0.6765370358E+02   -0.2863862233E+02
      6658   -0.1184000000E-01   -0.1977158514E-01   -0.6757626800E+02   -0.2866412772E+02
      6659   -0.8666000000E-01   -0.7301088610E-01   -0.5461368889E+02   -0.4581509686E+02
      6660   -0.7105000000E-01   -0.1140991700E+00   -0.4084534635E+02   -0.5732777781E+02
      6661   -0.6958000000E-01   -0.1017359763E+00   -0.4875959008E+02   -0.5559082867E+02
      6662   -0.6961000000E-01   -0.9279597318E-01   -0.5345479229E+02   -0.5386417737E+02
      6663   -0.7058000000E-01   -0.1055560362E+00   -0.4607438696E+02   -0.5601770150E+02
      6664   -0.7161000000E-01   -0.8636042489E-01   -0.5873677768E+02   -0.5349230141E+02
      6665   -0.7110000000E-01   -0.7630766310E-01   -0.6207463123E+02   -0.5066150122E+02
      6666   -0.7171000000E-01   -0.7741107813E-01   -0.5734682897E+02   -0.4897488794E+02
      6667   -0.7136000000E-01   -0.6766458960E-01   -0.6028230271E+02   -0.4609263225E+02
      6668   -0.6964000000E-01   -0.6205753188E-01   -0.5999454007E+02   -0.4352935085E+02
      6669   -0.6677000000E-01   -0.5422786417E-01   -0.6126964646E+02   -0.4071795479E+02
      6670   -0.1117600000E+00    0.1326433697E-01   -0.5744170504E+02   -0.9696956029E+01
      6671   -0.9288000000E-01   -0.2839467618E-01   -0.5286643785E+02   -0.2566712583E+02
      6672   -0.6232000000E-01   -0.4848777798E-01   -0.6123606583E+02   -0.3821338891E+02
      6673   -0.5644000000E-01   -0.4365543065E-01   -0.6095737781E+02   -0.3599021630E+02
      6674   -0.4922000000E-01   -0.3885896537E-01   -0.6111778759E+02   -0.3398368989E+02
      6675   -0.4081000000E-01   -0.3447629396E-01   -0.6171786427E+02   -0.3235795171E+02
      6676   -0.3151000000E-01   -0.2996240407E-01   -0.6276864065E+02   -0.3088170972E+02
      6677   -0.2169000000E-01   -0.2598799804E-01   -0.6405301944E+02   -0.2974639365E+02
      6678   -0.1177000000E-01   -0.1995269146E-01   -0.6750288998E+02   -0.2870906080E+02
      6679   -0.2350000000E-02   -0.1506130329E-01   -0.7005251716E+02   -0.2775551927E+02
      6680   -0.8764000000E-01   -0.6449924330E-01   -0.5442632696E+02   -0.4203822132E+02
      6681   -0.8425000000E-01   -0.8543873793E-01   -0.5583063168E+02   -0.5176173505E+02
      6682   -0.1001200000E+00   -0.1286824817E-01   -0.4752730391E+02   -0.1648902262E+02
      6683   -0.8648000000E-01   -0.7338345636E-01   -0.5551020398E+02   -0.4638722326E+02
      6684   -0.8983000000E-01   -0.5407688966E-01   -0.5302404385E+02   -0.3687639006E+02
      6685   -0.8475000000E-01   -0.8460065564E-01   -0.5633212309E+02   -0.5162796005E+02
      6686   -0.9450000000E-01   -0.3260200543E-01   -0.5138411695E+02   -0.2681280093E+02
      6687   -0.8500000000E-01   -0.8466646625E-01   -0.5640550198E+02   -0.5169010286E+02
      6688   -0.9048000000E-01   -0.4473262870E-01   -0.5363166770E+02   -0.3310251553E+02
      6689   -0.1044100000E+00    0.2451029748E-01   -0.5204192216E+02   -0.2347302597E+01
      6690   -0.8606000000E-01   -0.7520988849E-01   -0.5572212603E+02   -0.4727630553E+02
      6691   -0.8657000000E-01   -0.6436295773E-01   -0.5406257710E+02   -0.4181254093E+02
      6692   -0.8500000000E-01   -0.8583304767E-01   -0.5628785694E+02   -0.5214211488E+02
      6693   -0.8803000000E-01   -0.6399724817E-01   -0.5272965175E+02   -0.4104353448E+02
      6694   -0.8232000000E-01   -0.9651752011E-01   -0.5626501294E+02   -0.5676497334E+02
      6695   -0.9605000000E-01   -0.3047497290E-01   -0.4658024690E+02   -0.2369046909E+02
      6696   -0.8294000000E-01   -0.9604620390E-01   -0.5645603150E+02   -0.5664806457E+02
      6697   -0.9104000000E-01   -0.6507298855E-01   -0.4114244224E+02   -0.3620363712E+02
      6698   -0.8533000000E-01   -0.7567308228E-01   -0.5630152856E+02   -0.4774250831E+02
      6699   -0.8479000000E-01   -0.8637192225E-01   -0.5650438638E+02   -0.5247495797E+02
      6700   -0.9837000000E-01    0.1338340530E-01   -0.5233865753E+02   -0.7308368497E+01
      6701   -0.8529000000E-01   -0.7164563060E-01   -0.5437681913E+02   -0.4511457890E+02
      6702   -0.8332000000E-01   -0.9531030363E-01   -0.5659991529E+02   -0.5639483347E+02
      6703   -0.8773000000E-01   -0.6137597687E-01   -0.5440897577E+02   -0.4067587126E+02
      6704   -0.8347000000E-01   -0.9375588347E-01   -0.5690070857E+02   -0.5585850844E+02
      6705   -0.8607000000E-01   -0.6882275565E-01   -0.5328438432E+02   -0.4339015629E+02
      6706   -0.8433000000E-01   -0.8620304305E-01   -0.5652528835E+02   -0.5241129564E+02
      6707   -0.8437000000E-01   -0.7825003322E-01   -0.5623054192E+02   -0.4882749420E+02
      6708   -0.7988000000E-01   -0.1025583812E+00   -0.5676572290E+02   -0.5961389327E+02
      6709   -0.9166000000E-01   -0.5339956513E-01   -0.4576023737E+02   -0.3325618975E+02
      6710   -0.8062000000E-01   -0.1019918054E+00   -0.5671184100E+02   -0.5934352241E+02
      6711   -0.1111400000E+00    0.1582628305E-01   -0.5548266894E+02   -0.7688822923E+01
      6712   -0.8731000000E-01   -0.7074943643E-01   -0.4867313931E+02   -0.4211392977E+02
      6713   -0.8338000000E-01   -0.9241276774E-01   -0.5689967104E+02   -0.5527559136E+02
      6714   -0.8371000000E-01   -0.7437454830E-01   -0.5552118499E+02   -0.4682203892E+02
      6715   -0.8109000000E-01   -0.1003659973E+00   -0.5683706797E+02   -0.5869583899E+02
      6716   -0.8514000000E-01   -0.7823689095E-01   -0.5014299765E+02   -0.4603398870E+02
      6717   -0.8363000000E-01   -0.8494729195E-01   -0.5645154060E+02   -0.5183296639E+02
      6718   -0.8131000000E-01   -0.9836688918E-01   -0.5678789022E+02   -0.5780640495E+02
      6719   -0.8392000000E-01   -0.7457441907E-01   -0.5540874541E+02   -0.4685722086E+02
      6720   -0.8323000000E-01   -0.8136991028E-01   -0.5584445644E+02   -0.5000361961E+02
      6721   -0.8305000000E-01   -0.9017993022E-01   -0.5692688967E+02   -0.5431978653E+02
      6722   -0.9830000000E-01    0.6631051266E-02   -0.5084772076E+02   -0.9553747568E+01
      6723   -0.8353000000E-01   -0.7969857150E-01   -0.5495335683E+02   -0.4887076246E+02
      6724   -0.8129000000E-01   -0.9574715452E-01   -0.5671446442E+02   -0.5663673186E+02
      6725   -0.7638000000E-01   -0.1037889219E+00   -0.5688475911E+02   -0.6020203003E+02
      6726   -0.8749000000E-01   -0.7251725484E-01   -0.5026152959E+02   -0.4360795133E+02
      6727   -0.7720000000E-01   -0.1026573851E+00   -0.5693671304E+02   -0.5973513167E+02
      6728   -0.8404000000E-01   -0.8295771980E-01   -0.4971177371E+02   -0.4788369535E+02
      6729   -0.8270000000E-01   -0.8419425727E-01   -0.5652840809E+02   -0.5154161467E+02
      6730   -0.8249000000E-01   -0.8814455148E-01   -0.5672570654E+02   -0.5334501251E+02
      6731   -0.8217000000E-01   -0.8178550786E-01   -0.5332403117E+02   -0.4902960829E+02
      6732   -0.7775000000E-01   -0.1011302532E+00   -0.5686129040E+02   -0.5903835117E+02
      6733   -0.1036800000E+00    0.2613296235E-01   -0.5055411197E+02   -0.9622877566E+00
      6734   -0.8191000000E-01   -0.8320254632E-01   -0.5630215207E+02   -0.5100794484E+02
      6735   -0.8103000000E-01   -0.9262724029E-01   -0.5668979825E+02   -0.5527248557E+02
      6736   -0.8175000000E-01   -0.8712912904E-01   -0.5270950487E+02   -0.5106544496E+02
      6737   -0.7803000000E-01   -0.9890186158E-01   -0.5683096009E+02   -0.5805811961E+02
      6738   -0.8172000000E-01   -0.8600924634E-01   -0.5658125106E+02   -0.5235288399E+02
      6739   -0.8183000000E-01   -0.8581178555E-01   -0.5644046541E+02   -0.5220278200E+02
      6740   -0.7805000000E-01   -0.9604059488E-01   -0.5684446481E+02   -0.5682351624E+02
      6741   -0.8157000000E-01   -0.8492810836E-01   -0.5616752709E+02   -0.5169458272E+02
      6742   -0.8053000000E-01   -0.8939926921E-01   -0.5677017745E+02   -0.5390948624E+02
      6743   -0.7135000000E-01   -0.1012653942E+00   -0.5751611247E+02   -0.5939683246E+02
      6744   -0.9242000000E-01   -0.1505413899E-01   -0.5308783602E+02   -0.1998339366E+02
      6745   -0.8358000000E-01   -0.9137039708E-01   -0.4484445961E+02   -0.4930285278E+02
      6746   -0.8088000000E-01   -0.9735752562E-01   -0.4990318413E+02   -0.5421582595E+02
      6747   -0.7227000000E-01   -0.1002115353E+00   -0.5741267406E+02   -0.5889245684E+02
      6748   -0.8043000000E-01   -0.8495803243E-01   -0.5751463047E+02   -0.5232446870E+02
      6749   -0.7782000000E-01   -0.9275288688E-01   -0.5691932097E+02   -0.5543208271E+02
      6750   -0.7960000000E-01   -0.9583822264E-01   -0.5141461020E+02   -0.5424914184E+02
      6751   -0.7287000000E-01   -0.9864858115E-01   -0.5728896782E+02   -0.5815803039E+02
      6752   -0.8075000000E-01   -0.8395155873E-01   -0.5665967304E+02   -0.5149648160E+02
      6753   -0.7981000000E-01   -0.8639399582E-01   -0.5673899427E+02   -0.5259196945E+02
      6754   -0.7935000000E-01   -0.8551604009E-01   -0.5857592548E+02   -0.5305247139E+02
      6755   -0.6624000000E-01    0.7218113757E-02   -0.5024522129E+02   -0.9023251841E+01
      6756   -0.6337000000E-01    0.1801464847E-01   -0.4869622280E+02   -0.3631968331E+01
      6757   -0.3557000000E-01   -0.2174370131E-01   -0.6110668099E+02   -0.2655657181E+02
      6758   -0.4801000000E-01   -0.3648546912E-01   -0.6011328654E+02   -0.3249440978E+02
      6759   -0.4174000000E-01   -0.2683539582E-01   -0.6087523343E+02   -0.2865859240E+02
      6760   -0.4620000000E-01   -0.3799809521E-01   -0.6044111611E+02   -0.3330049025E+02
      6761   -0.3596000000E-01   -0.2214699396E-01   -0.6113266910E+02   -0.2674336093E+02
      6762   -0.4506000000E-01   -0.3015516838E-01   -0.6064936417E+02   -0.2999477389E+02
      6763   -0.4108000000E-01   -0.5467835064E-01   -0.4854305395E+02   -0.3508513282E+02
      6764   -0.2535000000E-01   -0.1537248659E-01   -0.6207006209E+02   -0.2423487829E+02
      6765   -0.4709000000E-01   -0.3492533390E-01   -0.6119352200E+02   -0.3231255394E+02
      6766   -0.3615000000E-01   -0.2198473793E-01   -0.6149371407E+02   -0.2683834009E+02
      6767   -0.5715000000E-01   -0.2381540788E-02   -0.4862999237E+02   -0.1244644246E+02
      6768   -0.4695000000E-01   -0.3275132480E-01   -0.6073698179E+02   -0.3116072146E+02
      6769   -0.4152000000E-01   -0.2612033913E-01   -0.6118352944E+02   -0.2848969311E+02
      6770   -0.4133000000E-01   -0.6091352640E-01   -0.4802411363E+02   -0.3755136585E+02
      6771   -0.2654000000E-01   -0.1597306166E-01   -0.6195603721E+02   -0.2444309960E+02
      6772   -0.4288000000E-01   -0.3888842340E-01   -0.5919403236E+02   -0.3311547577E+02
      6773   -0.2746000000E-01   -0.1646712226E-01   -0.6190548565E+02   -0.2463419869E+02
      6774   -0.4720000000E-01   -0.3445756886E-01   -0.6060916401E+02   -0.3184209947E+02
      6775   -0.4468000000E-01   -0.5504009034E-01   -0.5040601689E+02   -0.3609514980E+02
      6776   -0.3613000000E-01   -0.2191983473E-01   -0.6157260920E+02   -0.2684632505E+02
      6777   -0.2814000000E-01   -0.1687287435E-01   -0.6187844486E+02   -0.2479776963E+02
      6778   -0.5383000000E-01   -0.2037770083E-01   -0.5169664659E+02   -0.2165485675E+02
      6779   -0.4449000000E-01   -0.2841386334E-01   -0.6115533762E+02   -0.2947136904E+02
      6780   -0.4112000000E-01   -0.2530974082E-01   -0.6129402632E+02   -0.2818877960E+02
      6781   -0.4487000000E-01   -0.3678598956E-01   -0.5970371826E+02   -0.3243716759E+02
      6782   -0.2859000000E-01   -0.1707532007E-01   -0.6199949420E+02   -0.2494099504E+02
      6783   -0.4614000000E-01   -0.2976273157E-01   -0.6173264482E+02   -0.3032068485E+02
      6784   -0.3593000000E-01   -0.2141849333E-01   -0.6178365588E+02   -0.2672556779E+02
      6785   -0.4596000000E-01   -0.3587521782E-01   -0.5962526033E+02   -0.3200628155E+02
      6786   -0.2881000000E-01   -0.1710828365E-01   -0.6215570499E+02   -0.2502682682E+02
      6787   -0.3889000000E-01   -0.8144141408E-01   -0.4420526761E+02   -0.4470443114E+02
      6788   -0.1598000000E-01   -0.1048356576E-01   -0.6292178526E+02   -0.2250484727E+02
      6789   -0.5941000000E-01    0.1478197280E-01   -0.5016545648E+02   -0.5706656964E+01
      6790   -0.3966000000E-01   -0.5319181577E-01   -0.5023818756E+02   -0.3521678793E+02
      6791   -0.1723000000E-01   -0.1097390037E-01   -0.6287029224E+02   -0.2269389944E+02
      6792   -0.4057000000E-01   -0.2361109231E-01   -0.6194530091E+02   -0.2775041377E+02
      6793   -0.4631000000E-01   -0.3074697700E-01   -0.6150996406E+02   -0.3064552552E+02
      6794   -0.2884000000E-01   -0.1676864020E-01   -0.6244697767E+02   -0.2501292955E+02
      6795   -0.4106000000E-01   -0.4129592948E-01   -0.5801783058E+02   -0.3362084584E+02
      6796   -0.1822000000E-01   -0.1151410568E-01   -0.6277403413E+02   -0.2288407775E+02
      6797   -0.4380000000E-01   -0.2619719731E-01   -0.6177527936E+02   -0.2879401603E+02
      6798   -0.3557000000E-01   -0.2044180973E-01   -0.6215521168E+02   -0.2647218401E+02
      6799   -0.4345000000E-01   -0.3353236248E-01   -0.6151440341E+02   -0.3185544054E+02
      6800   -0.5368000000E-01   -0.2287269570E-01   -0.5276830135E+02   -0.2322757793E+02
      6801   -0.1896000000E-01   -0.1171179448E-01   -0.6290710296E+02   -0.2303074468E+02
      6802   -0.4530000000E-01   -0.2723776562E-01   -0.6210437574E+02   -0.2939596885E+02
      6803   -0.4360000000E-01   -0.3421762445E-01   -0.6044363565E+02   -0.3166224348E+02
      6804   -0.2869000000E-01   -0.1627238399E-01   -0.6274818752E+02   -0.2493566793E+02
      6805   -0.1949000000E-01   -0.1173120428E-01   -0.6312179834E+02   -0.2313748203E+02
      6806   -0.3992000000E-01   -0.2199577850E-01   -0.6235069159E+02   -0.2723558286E+02
      6807   -0.3507000000E-01   -0.1933764710E-01   -0.6254415016E+02   -0.2617147941E+02
      6808   -0.4502000000E-01   -0.2949358527E-01   -0.6231633149E+02   -0.3047127039E+02
      6809   -0.1979000000E-01   -0.1183464652E-01   -0.6320904078E+02   -0.2322229264E+02
      6810   -0.4306000000E-01   -0.2384288301E-01   -0.6227751517E+02   -0.2800306814E+02
      6811   -0.5634000000E-01   -0.8277450585E-02   -0.5095427320E+02   -0.1606761320E+02
      6812   -0.2839000000E-01   -0.1577621577E-01   -0.6289185074E+02   -0.2478629559E+02
      6813   -0.4538000000E-01   -0.2662112960E-01   -0.6240491243E+02   -0.2926619627E+02
      6814   -0.1991000000E-01   -0.1170632538E-01   -0.6334730068E+02   -0.2322996267E+02
      6815   -0.3720000000E-01   -0.5884673234E-01   -0.4953162696E+02   -0.3734547046E+02
      6816   -0.5150000000E-02   -0.5636568130E-02   -0.6405322904E+02   -0.2092109500E+02
      6817   -0.3801000000E-01   -0.4464458628E-01   -0.5424414915E+02   -0.3334482338E+02
      6818   -0.6430000000E-02   -0.5950375857E-02   -0.6407857648E+02   -0.2106878560E+02
      6819   -0.3978000000E-01   -0.4628667255E-01   -0.5199237639E+02   -0.3302570880E+02
      6820   -0.7460000000E-02   -0.6266186899E-02   -0.6412020629E+02   -0.2122480149E+02
      6821   -0.3446000000E-01   -0.1793017814E-01   -0.6301273560E+02   -0.2577572059E+02
      6822   -0.5181000000E-01   -0.2961988287E-01   -0.5406658481E+02   -0.2674804688E+02
      6823   -0.4446000000E-01   -0.2431159583E-01   -0.6252856181E+02   -0.2832129283E+02
      6824   -0.1986000000E-01   -0.1129683176E-01   -0.6358945840E+02   -0.2316328256E+02
      6825   -0.4199000000E-01   -0.2964990580E-01   -0.6047368351E+02   -0.2969521344E+02
      6826   -0.3920000000E-01   -0.2018329428E-01   -0.6278864448E+02   -0.2665016098E+02
      6827   -0.2796000000E-01   -0.1467779656E-01   -0.6341134069E+02   -0.2454786800E+02
      6828   -0.8290000000E-02   -0.6508967052E-02   -0.6416979556E+02   -0.2135279260E+02
      6829   -0.4255000000E-01   -0.2537323207E-01   -0.6311975372E+02   -0.2905240907E+02
      6830   -0.8910000000E-02   -0.6573507923E-02   -0.6427808580E+02   -0.2143037253E+02
      6831   -0.4218000000E-01   -0.2116360657E-01   -0.6294007427E+02   -0.2714462092E+02
      6832   -0.1967000000E-01   -0.1072777643E-01   -0.6391623554E+02   -0.2306616022E+02
      6833   -0.6156000000E-01    0.2642985394E-01   -0.4959573736E+02   -0.3946506737E+00
      6834   -0.4405000000E-01   -0.2405045330E-01   -0.6299494040E+02   -0.2842162767E+02
      6835   -0.9330000000E-02   -0.6441716429E-02   -0.6446698776E+02   -0.2145972930E+02
      6836   -0.3380000000E-01   -0.1632180161E-01   -0.6352299116E+02   -0.2531192117E+02
      6837   -0.2744000000E-01   -0.1362622937E-01   -0.6383365799E+02   -0.2428525732E+02
      6838   -0.4444000000E-01   -0.2156264444E-01   -0.6361702192E+02   -0.2762767353E+02
      6839   -0.9580000000E-02   -0.6216762559E-02   -0.6469228690E+02   -0.2146535440E+02
      6840   -0.3845000000E-01   -0.1823046177E-01   -0.6321763456E+02   -0.2599977254E+02
      6841   -0.1935000000E-01   -0.9986343947E-02   -0.6431534390E+02   -0.2292741082E+02
      6842   -0.4365000000E-01   -0.2090143491E-01   -0.6304517632E+02   -0.2707906197E+02
      6843   -0.9680000000E-02   -0.5923429894E-02   -0.6490623876E+02   -0.2143613053E+02
      6844   -0.5210000000E-01   -0.3422576446E-01   -0.5346297236E+02   -0.2846896091E+02
      6845   -0.3581000000E-01   -0.6240849754E-01   -0.4750543554E+02   -0.3796212992E+02
      6846    0.6400000000E-02    0.5712453573E-04   -0.6606619613E+02   -0.1937386939E+02
      6847   -0.3676000000E-01   -0.4257336471E-01   -0.5415213805E+02   -0.3240450173E+02
      6848    0.5180000000E-02   -0.2639475794E-03   -0.6599398086E+02   -0.1948003110E+02
      6849   -0.3876000000E-01   -0.3529188246E-01   -0.5462601291E+02   -0.2946390020E+02
      6850   -0.2686000000E-01   -0.1259380298E-01   -0.6414486811E+02   -0.2398006523E+02
      6851    0.4150000000E-02   -0.5416286758E-03   -0.6595322114E+02   -0.1958178145E+02
      6852   -0.4088000000E-01   -0.2340206997E-01   -0.6254406013E+02   -0.2793397457E+02
      6853    0.3290000000E-02   -0.7203863509E-03   -0.6596505372E+02   -0.1966471845E+02
      6854   -0.3310000000E-01   -0.1505206745E-01   -0.6371874895E+02   -0.2485094891E+02
      6855   -0.5785000000E-01    0.7753450607E-02   -0.5134943827E+02   -0.9296782064E+01
      6856   -0.1896000000E-01   -0.9219384485E-02   -0.6459430724E+02   -0.2272257093E+02
      6857   -0.4140000000E-01   -0.1844738097E-01   -0.6356149150E+02   -0.2625130968E+02
      6858   -0.9650000000E-02   -0.5533731549E-02   -0.6508215793E+02   -0.2134770053E+02
      6859   -0.4329000000E-01   -0.2339531208E-01   -0.6091443493E+02   -0.2718475301E+02
      6860    0.2600000000E-02   -0.8127360923E-03   -0.6599610927E+02   -0.1971898787E+02
      6861   -0.4318000000E-01   -0.1941656561E-01   -0.6312360711E+02   -0.2647106619E+02
      6862    0.2060000000E-02   -0.8107149044E-03   -0.6603378627E+02   -0.1973536566E+02
      6863   -0.3772000000E-01   -0.1631999941E-01   -0.6364538346E+02   -0.2536718951E+02
      6864   -0.9500000000E-02   -0.4885311795E-02   -0.6537469943E+02   -0.2120048352E+02
      6865   -0.4364000000E-01   -0.1845043537E-01   -0.6294951472E+02   -0.2597237790E+02
      6866   -0.6155000000E-01    0.2381236787E-01   -0.5068376896E+02   -0.2027989964E+01
      6867   -0.5327000000E-01   -0.2879986691E-01   -0.5154286377E+02   -0.2523670262E+02
      6868    0.1660000000E-02   -0.6709441114E-03   -0.6611368196E+02   -0.1971134251E+02
      6869   -0.2624000000E-01   -0.1138956449E-01   -0.6448553187E+02   -0.2361385522E+02
      6870   -0.1851000000E-01   -0.8250299136E-02   -0.6493292183E+02   -0.2245739662E+02
      6871   -0.4292000000E-01   -0.1684855555E-01   -0.6375646911E+02   -0.2564726976E+02
      6872    0.1400000000E-02   -0.3790108213E-03   -0.6626084319E+02   -0.1965213854E+02
      6873   -0.3243000000E-01   -0.1348121319E-01   -0.6412826704E+02   -0.2435728804E+02
      6874   -0.9280000000E-02   -0.4103634145E-02   -0.6571499799E+02   -0.2101734971E+02
      6875   -0.4068000000E-01   -0.1565409523E-01   -0.6416784415E+02   -0.2531768246E+02
      6876    0.1240000000E-02    0.6285001866E-04   -0.6648063472E+02   -0.1956117974E+02
      6877   -0.1803000000E-01   -0.7104283094E-02   -0.6533170095E+02   -0.2214304884E+02
      6878   -0.5217000000E-01   -0.4195512255E-01   -0.5293764046E+02   -0.3158021885E+02
      6879   -0.3497000000E-01   -0.6136493206E-01   -0.4671267671E+02   -0.3714654198E+02
      6880    0.1741000000E-01    0.6282547343E-02   -0.6822823836E+02   -0.1766432842E+02
      6881   -0.3599000000E-01   -0.4539301299E-01   -0.5111495072E+02   -0.3223635415E+02
      6882   -0.2566000000E-01   -0.1017499909E-01   -0.6476597146E+02   -0.2321558713E+02
      6883   -0.9000000000E-02   -0.3276905377E-02   -0.6600963051E+02   -0.2079376661E+02
      6884    0.1639000000E-01    0.6048508156E-02   -0.6812916091E+02   -0.1772044671E+02
      6885   -0.3800000000E-01   -0.3176861681E-01   -0.5585742970E+02   -0.2849996701E+02
      6886    0.1550000000E-01    0.5889751763E-02   -0.6805373618E+02   -0.1775475045E+02
      6887   -0.3693000000E-01   -0.1436487532E-01   -0.6407328481E+02   -0.2471530874E+02
      6888    0.1190000000E-02    0.6354567073E-03   -0.6672769488E+02   -0.1942601076E+02
      6889   -0.5523000000E-01   -0.1622347793E-01   -0.5224346129E+02   -0.2010379377E+02
      6890   -0.4008000000E-01   -0.2043119820E-01   -0.6230538239E+02   -0.2653635338E+02
      6891    0.1470000000E-01    0.5800665647E-02   -0.6800940785E+02   -0.1777308236E+02
      6892   -0.4249000000E-01   -0.1776570936E-01   -0.6242017115E+02   -0.2543303233E+02
      6893    0.1403000000E-01    0.5794969403E-02   -0.6800862125E+02   -0.1777519231E+02
      6894   -0.4248000000E-01   -0.1509585060E-01   -0.6351854744E+02   -0.2477825268E+02
      6895    0.1345000000E-01    0.5892278328E-02   -0.6805756270E+02   -0.1775540717E+02
      6896   -0.3182000000E-01   -0.1184418404E-01   -0.6450227378E+02   -0.2381866792E+02
      6897    0.1210000000E-02    0.1308192769E-02   -0.6694652853E+02   -0.1923449429E+02
      6898   -0.1755000000E-01   -0.6102616756E-02   -0.6552668627E+02   -0.2179797040E+02
      6899   -0.8680000000E-02   -0.2419569164E-02   -0.6621120488E+02   -0.2051429438E+02
      6900   -0.5012000000E-01   -0.3379748212E-01   -0.5447173013E+02   -0.2874519952E+02
      6901   -0.4307000000E-01   -0.1484588565E-01   -0.6323642058E+02   -0.2454065470E+02
      6902    0.1297000000E-01    0.6109021161E-02   -0.6815365844E+02   -0.1770542396E+02
      6903   -0.4233000000E-01   -0.1335848885E-01   -0.6435047293E+02   -0.2440582840E+02
      6904    0.1259000000E-01    0.6444657555E-02   -0.6828572067E+02   -0.1762035352E+02
      6905   -0.2512000000E-01   -0.8871075032E-02   -0.6505865255E+02   -0.2278417470E+02
      6906    0.1290000000E-02    0.2104858890E-02   -0.6715792065E+02   -0.1898582770E+02
      6907   -0.4011000000E-01   -0.1310586853E-01   -0.6456865977E+02   -0.2439619885E+02
      6908    0.1228000000E-01    0.6853565246E-02   -0.6841795455E+02   -0.1750358760E+02
      6909   -0.8340000000E-02   -0.1379504808E-02   -0.6643254340E+02   -0.2016463316E+02
      6910   -0.3639000000E-01   -0.1233972333E-01   -0.6444877782E+02   -0.2400905985E+02
      6911   -0.5903000000E-01    0.1303650958E-01   -0.4856753429E+02   -0.5731804313E+01
      6912    0.1206000000E-01    0.7300466851E-02   -0.6852537694E+02   -0.1735898314E+02
      6913   -0.1710000000E-01   -0.4944632329E-02   -0.6573329567E+02   -0.2139042792E+02
      6914    0.1430000000E-02    0.3052960607E-02   -0.6739748286E+02   -0.1868439165E+02
      6915   -0.3131000000E-01   -0.1024156262E-01   -0.6477768382E+02   -0.2324981610E+02
      6916    0.1191000000E-01    0.7826821330E-02   -0.6863641055E+02   -0.1718157772E+02
      6917   -0.8030000000E-02   -0.1114082935E-03   -0.6672051370E+02   -0.1974660002E+02
